id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
670012,Troglodytes,troglodytes,,birds,Eurasian Wren,Filippo Ceccolini,Italy,"Subbiano, Provincia di Arezzo, Toscana",43.5814,11.879,320,alarm call,,,field recording,//xeno-canto.org/670012,https://xeno-canto.org/670012/download,"XC670012- 2020-06-17 presso Subbiano, verso Palbena - 1.mp3","{'small': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670012-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670012-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670012-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670012-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/wave/XC670012-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/wave/XC670012-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/wave/XC670012-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:20,16:00,2020-06-17,2021-08-23,[],Approximate time,yes,yes,no,,,no,,,48000
670011,Troglodytes,troglodytes,,birds,Eurasian Wren,Filippo Ceccolini,Italy,"Castel Focognano (near  Rassina), Provincia di Arezzo, Toscana",43.6527,11.8332,300,alarm call,,,field recording,//xeno-canto.org/670011,https://xeno-canto.org/670011/download,XC670011- 2020-05-27 Rassina (tra ponte e cementeria).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670011-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670011-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670011-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670011-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/wave/XC670011-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/wave/XC670011-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/wave/XC670011-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:17,16:00,2020-05-27,2021-08-23,[],Approximate time,yes,yes,no,,,no,,,48000
670009,Troglodytes,troglodytes,,birds,Eurasian Wren,Filippo Ceccolini,Italy,"Castel Focognano (near  Rassina), Provincia di Arezzo, Toscana",43.6526,11.8333,300,song,male,,field recording,//xeno-canto.org/670009,https://xeno-canto.org/670009/download,XC670009-+ 2020-05-17 Rassina (tra ponte e cementeria) (con Usignolo).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670009-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670009-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670009-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/ffts/XC670009-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/wave/XC670009-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/wave/XC670009-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VWVVYWSUYS/wave/XC670009-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:25,16:00,2020-05-17,2021-08-23,['Luscinia megarhynchos'],Approximate time,no,no,no,,,no,,,48000
669889,Troglodytes,troglodytes,,birds,Eurasian Wren,Daniele Baroni,Finland,"Nousiainen, Åbo, Southwest Finland",60.7171,22.3313,80,song,,,field recording,//xeno-canto.org/669889,https://xeno-canto.org/669889/download,XC669889-AMT253_20200411_0623.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/REICIMDLJD/ffts/XC669889-small.png', 'med': '//xeno-canto.org/sounds/uploaded/REICIMDLJD/ffts/XC669889-med.png', 'large': '//xeno-canto.org/sounds/uploaded/REICIMDLJD/ffts/XC669889-large.png', 'full': '//xeno-canto.org/sounds/uploaded/REICIMDLJD/ffts/XC669889-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/REICIMDLJD/wave/XC669889-small.png', 'med': '//xeno-canto.org/sounds/uploaded/REICIMDLJD/wave/XC669889-med.png', 'large': '//xeno-canto.org/sounds/uploaded/REICIMDLJD/wave/XC669889-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:07,06:23,2020-04-11,2021-08-22,[],Recorded using Audiomoth.,no,no,no,,,no,,,48000
669793,Troglodytes,troglodytes,,birds,Eurasian Wren,Oscar Campbell,Ireland,Tory Island,55.2666,-8.2264,10,song,,adult,field recording,//xeno-canto.org/669793,https://xeno-canto.org/669793/download,XC669793-210713_Wren_song_Tory Island_OC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669793-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669793-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669793-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669793-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669793-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669793-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669793-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:46,11:00,2021-07-13,2021-08-22,['Crex crex'],"Singing bird; not seen. Also two Corncrakes calling, one very close and other in background.",no,no,no,,,no,,,44100
669760,Troglodytes,troglodytes,,birds,Eurasian Wren,Oscar Campbell,Ireland,Ards Forest Park & Friary,55.1569,-7.8802,80,song,,,field recording,//xeno-canto.org/669760,https://xeno-canto.org/669760/download,XC669760-210707_Eurasian Wren_2_song_Ards_OC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669760-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669760-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669760-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669760-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669760-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669760-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669760-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:56,08:00,2021-07-07,2021-08-22,['Sylvia atricapilla'],"Natural song of bird in dense rhododendron shrubbery along forest track; not seen. Also Blackcap singing in background. Different bird from that recorded in  XC669757, although singing in same area.",no,no,no,,,no,,,44100
669757,Troglodytes,troglodytes,,birds,Eurasian Wren,Oscar Campbell,Ireland,Ards Forest Park & Friary,55.1569,-7.8802,80,song,,,field recording,//xeno-canto.org/669757,https://xeno-canto.org/669757/download,XC669757-210707_Eurasian Wren_song_Ards_OC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669757-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669757-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669757-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669757-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669757-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669757-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669757-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:52,08:00,2021-07-07,2021-08-22,[],"Natural song of bird in dense shrubbery along forest track. High pass filter (500Hz, 6db) applied.",yes,yes,no,,,no,,,44100
669717,Troglodytes,troglodytes,,birds,Eurasian Wren,Oscar Campbell,United Kingdom,"Oxford Island, Lough Neagh, Co. Armagh, Northern Ireland",54.4894,-6.3813,10,song,,,field recording,//xeno-canto.org/669717,https://xeno-canto.org/669717/download,XC669717-210705_EurasianWren_song_OxfordIsland_OC.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669717-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669717-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669717-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC669717-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669717-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669717-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC669717-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:53,09:30,2021-07-05,2021-08-22,"['Regulus regulus', 'Sylvia atricapilla']","Bird singing from close to ground, in nettlebeds under scrubby woodland.",no,no,no,,,no,,,44100
668520,Troglodytes,troglodytes,,birds,Eurasian Wren,Susanne Kuijpers,Netherlands,"Berkel en Rodenrijs, Lansingerland, Zuid-Holland",51.9892,4.4694,0,subsong,,,field recording,//xeno-canto.org/668520,https://xeno-canto.org/668520/download,XC668520-210815_7329 tm 7338 Winterkoning juv.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/ffts/XC668520-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/ffts/XC668520-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/ffts/XC668520-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/ffts/XC668520-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/wave/XC668520-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/wave/XC668520-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/wave/XC668520-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:19,06:21,2021-08-15,2021-08-15,[],Young Eurasian Wren practising it's song. ,no,no,no,,,no,,,44100
667121,Troglodytes,troglodytes,,birds,Eurasian Wren,Nelson Conceição,Portugal,"Ribeira da Assêca - Ponte São Domingos, Tavira, Faro",37.1538,-7.6735,10,alarm call,,,field recording,//xeno-canto.org/667121,https://xeno-canto.org/667121/download,XC667121-210723-193021carrica.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC667121-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC667121-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC667121-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC667121-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/wave/XC667121-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/wave/XC667121-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/wave/XC667121-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:09,19:30,2021-07-23,2021-08-08,[],"Recorder: Zoom H1n

Windscreen: Zoom WSU-1

Editing: Audacity (High-pass filter 250Hz/6dB, sound normalized to -3dB).",yes,yes,no,,,no,,,48000
667118,Troglodytes,troglodytes,,birds,Eurasian Wren,Nelson Conceição,Portugal,"Ribeira da Assêca - Ponte São Domingos, Tavira, Faro",37.1538,-7.6735,10,"alarm call, call",,,field recording,//xeno-canto.org/667118,https://xeno-canto.org/667118/download,XC667118-210723-192343carrica.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC667118-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC667118-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC667118-large.png', 'full': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC667118-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/wave/XC667118-small.png', 'med': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/wave/XC667118-med.png', 'large': '//xeno-canto.org/sounds/uploaded/JYPQCEFKAM/wave/XC667118-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:42,19:23,2021-07-23,2021-08-08,['Estrilda astrild'],"Recorder: Zoom H1n

Windscreen: Zoom WSU-1

Editing: Audacity (High-pass filter 250Hz/6dB, sound normalized to -3dB).",no,no,no,,,no,,,48000
666953,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Ireland (near  Ardanary), Wicklow, County Wicklow",52.853,-6.0858,10,song,,,field recording,//xeno-canto.org/666953,https://xeno-canto.org/666953/download,XC666953-Wren_Song_Buckroney_230621_A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666953-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666953-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666953-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666953-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666953-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666953-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666953-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,21:00,2021-06-23,2021-08-08,[],,no,no,no,,,no,,,44100
666933,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Ireland (near  Tacumshane), Wexford, County Wexford",52.1977,-6.3925,0,"begging call, call",,juvenile,field recording,//xeno-canto.org/666933,https://xeno-canto.org/666933/download,XC666933-Wren_Calls_Juvenile_Lady's Island_230621_A+_3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666933-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666933-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666933-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666933-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666933-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666933-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666933-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:05,18:00,2021-06-23,2021-08-07,[],,yes,yes,no,,,no,,,44100
666932,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Ireland (near  Tacumshane), Wexford, County Wexford",52.1977,-6.3925,0,"begging call, call",,juvenile,field recording,//xeno-canto.org/666932,https://xeno-canto.org/666932/download,XC666932-Wren_Calls_Juvenile_Lady's Island_230621_A+_2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666932-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666932-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666932-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666932-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666932-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666932-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666932-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,18:00,2021-06-23,2021-08-07,[],,yes,yes,no,,,no,,,44100
666931,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Ireland (near  Tacumshane), Wexford, County Wexford",52.1977,-6.3925,0,"begging call, call",,juvenile,field recording,//xeno-canto.org/666931,https://xeno-canto.org/666931/download,XC666931-Wren_Calls_Juvenile_Lady's Island_230621_A+.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666931-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666931-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666931-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666931-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666931-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666931-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666931-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:05,18:00,2021-06-23,2021-08-07,[],,yes,yes,no,,,no,,,44100
666876,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Tory Island, County Donegal, County Donegal",55.2655,-8.2304,10,song,,,field recording,//xeno-canto.org/666876,https://xeno-canto.org/666876/download,XC666876-Wren_Song_Tory_060621_A+_2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666876-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666876-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666876-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:18,13:00,2021-06-06,2021-08-07,[],,no,no,no,,,no,,,44100
666875,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Tory Island, County Donegal, County Donegal",55.2655,-8.2304,10,song,,,field recording,//xeno-canto.org/666875,https://xeno-canto.org/666875/download,XC666875-Wren_Song_Tory_060621_A+.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666875-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666875-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666875-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666875-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666875-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666875-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666875-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:08,13:00,2021-06-06,2021-08-07,[],,no,no,no,,,no,,,44100
666874,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Tory Island, County Donegal, County Donegal",55.2655,-8.2304,10,song,,,field recording,//xeno-canto.org/666874,https://xeno-canto.org/666874/download,XC666874-Wren_Song_Tory_060621_A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666874-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666874-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666874-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666874-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666874-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666874-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666874-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:06,13:00,2021-06-06,2021-08-07,[],,no,no,no,,,no,,,44100
666822,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Ireland, Cork, County Cork",52.3272,-8.6759,110,call,,,field recording,//xeno-canto.org/666822,https://xeno-canto.org/666822/download,XC666822-Wren_Calls_Ballyhouras_100621_A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666822-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666822-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666822-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC666822-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666822-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666822-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC666822-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:16,17:00,2021-06-10,2021-08-07,[],,yes,yes,no,,,no,,,44100
666773,Troglodytes,troglodytes,,birds,Eurasian Wren,Romuald Mikusek,Poland,"Kudowa-Zdrój, Powiat kłodzki, Województwo dolnośląskie",50.4384,16.2385,380,song,male,adult,field recording,//xeno-canto.org/666773,https://xeno-canto.org/666773/download,XC666773-200305_1492-5.10_Ttrog-śp.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC666773-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC666773-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC666773-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC666773-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/wave/XC666773-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/wave/XC666773-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/wave/XC666773-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:03,05:10,2021-03-05,2021-08-07,['Turdus philomelos'],"park, the same as: XC666771",yes,yes,no,,,no,,,48000
664440,Troglodytes,troglodytes,,birds,Eurasian Wren,Susanne Kuijpers,Netherlands,"Berkel en Rodenrijs, Lansingerland, Zuid-Holland",51.9892,4.4694,0,call,,adult,field recording,//xeno-canto.org/664440,https://xeno-canto.org/664440/download,XC664440-210722_6725 6726 Winterkoning.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/ffts/XC664440-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/ffts/XC664440-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/ffts/XC664440-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/ffts/XC664440-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/wave/XC664440-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/wave/XC664440-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IZVNKUBNLN/wave/XC664440-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:16,05:39,2021-07-22,2021-07-22,[],,no,no,no,,,no,,,44100
664404,Troglodytes,troglodytes,,birds,Eurasian Wren,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0091,-6.2708,20,"begging call, call",uncertain,juvenile,field recording,//xeno-canto.org/664404,https://xeno-canto.org/664404/download,XC664404-juv wrens 22 July 2021 0930 bayview.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC664404-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC664404-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC664404-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC664404-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC664404-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC664404-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC664404-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:53,09:30,2021-07-22,2021-07-22,['Turdus merula'],several fledgling eurasian wrens,yes,yes,no,,,no,,,44100
